,Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
154398,2006-10-24,2006,10,24,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.013882,0.017,9,16,0.3,0.3,0,3.0,4.8333330000000005,11.0,5,16.0,18.666667,26.0,5,25
154399,2006-10-25,2006,10,25,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.018294,0.021,10,19,0.329167,0.4,7,5.0,5.041667,14.0,5,20.0,17.625,29.0,6,27
154400,2006-10-26,2006,10,26,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.010765,0.018,9,17,0.354167,0.4,6,5.0,6.875,16.0,5,23.0,20.791667,31.0,6,29
154401,2006-10-27,2006,10,27,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012353,0.029,23,27,0.5,0.6,9,7.0,6.636364,21.0,6,30.0,30.285714,43.0,13,41
154402,2006-10-28,2006,10,28,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.022412,0.033,7,31,0.470833,0.5,0,6.0,1.625,5.0,18,7.0,13.416667000000002,22.0,20,21
154403,2006-10-29,2006,10,29,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.022294,0.029,10,27,0.4125,0.5,21,6.0,4.8333330000000005,8.0,21,11.0,15.458332999999998,26.0,21,25
154404,2006-10-30,2006,10,30,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.010824,0.024,8,22,0.5,0.7,23,8.0,8.583333,20.0,23,29.0,30.166667,50.0,20,47
154405,2006-10-31,2006,10,31,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006647,0.011,8,10,0.845833,1.0,19,11.0,21.083333,62.0,10,84.0,52.166667,67.0,19,65
154406,2006-11-01,2006,11,1,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011941,0.025,8,23,0.679167,0.9,0,10.0,8.458333,19.0,7,27.0,39.791667,54.0,18,51
154407,2006-11-02,2006,11,2,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014,0.02,9,19,0.604167,1.0,0,11.0,7.75,17.0,20,24.0,27.708333000000003,50.0,0,47
154408,2006-11-03,2006,11,3,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012412,0.02,8,19,0.445833,0.5,0,6.0,6.25,12.0,6,17.0,19.666667,29.0,17,27
154409,2006-11-04,2006,11,4,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006769,0.018,11,17,0.4,0.5,0,6.0,10.315789,21.0,6,30.0,26.611111,37.0,20,35
154410,2006-11-05,2006,11,5,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005529,0.012,8,11,0.4625,0.6,7,7.0,16.458333,36.0,9,51.0,33.375,41.0,19,39
154411,2006-11-06,2006,11,6,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004059,0.009,7,8,0.5125,0.7,21,8.0,18.863636,29.0,13,41.0,43.791667,55.0,21,52
154412,2006-11-07,2006,11,7,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.017353,0.024,10,22,0.6,0.8,0,9.0,10.708333,51.0,8,70.0,31.636364,56.0,8,53
154413,2006-11-08,2006,11,8,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011765,0.025,7,23,0.408333,0.7,20,8.0,2.25,7.0,17,10.0,24.958333,46.0,16,43
154414,2006-11-09,2006,11,9,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.015118,0.026,8,24,0.408333,0.6,0,7.0,5.541667,20.0,22,29.0,24.916667,50.0,19,47
154415,2006-11-10,2006,11,10,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008706,0.02,7,19,0.395833,0.7,23,8.0,5.375,16.0,22,23.0,20.5,34.0,23,32
154416,2006-11-11,2006,11,11,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.026529,0.035,10,32,0.820833,1.2,5,14.0,5.5,13.0,5,19.0,25.666667,35.0,21,33
154417,2006-11-12,2006,11,12,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009882,0.023,7,21,0.433333,0.5,0,6.0,3.125,7.0,13,10.0,17.291667,30.0,1,28
154418,2006-11-13,2006,11,13,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.019353,0.022,9,20,0.375,0.4,0,5.0,0.727273,2.0,0,3.0,13.2,18.0,23,17
154419,2006-11-14,2006,11,14,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004353,0.008,7,7,0.475,0.6,13,7.0,4.166667,19.0,20,27.0,22.375,33.0,16,31
154420,2006-11-15,2006,11,15,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008765,0.015,22,14,0.583333,0.7,10,8.0,3.208333,9.0,7,13.0,25.875,30.0,15,28
154421,2006-11-16,2006,11,16,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.022059,0.025,10,23,0.454167,0.5,0,6.0,1.375,5.0,7,7.0,16.625,39.0,7,37
154422,2006-11-17,2006,11,17,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.010941,0.016,21,15,0.475,0.6,13,7.0,5.7083330000000005,13.0,8,19.0,19.208333,34.0,8,32
154423,2006-11-18,2006,11,18,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012235,0.015,8,14,0.4375,0.5,0,6.0,7.458333,17.0,6,24.0,18.791667,29.0,7,27
154424,2006-11-19,2006,11,19,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.015471,0.02,8,19,0.5,0.5,0,6.0,5.4583330000000005,8.0,18,11.0,16.333333,34.0,18,32
154425,2006-11-20,2006,11,20,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.016118,0.019,8,18,0.4,0.5,0,6.0,7.666666999999999,16.0,6,23.0,19.958333,28.0,6,26
154426,2006-11-21,2006,11,21,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009235,0.019,8,18,0.454167,0.6,20,7.0,6.666667,14.0,6,20.0,24.375,39.0,18,37
154427,2006-11-22,2006,11,22,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012471,0.019,22,18,0.5125,0.6,0,7.0,5.75,12.0,5,17.0,24.833333,37.0,16,35
154428,2006-11-23,2006,11,23,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.017588,0.026,23,24,0.479167,0.5,0,6.0,5.125,7.0,7,10.0,18.583333,29.0,15,27
154429,2006-11-24,2006,11,24,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.015353,0.026,8,24,0.433333,0.5,0,6.0,5.454545,8.0,21,11.0,19.434783,28.0,21,26
154430,2006-11-25,2006,11,25,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006412,0.015,8,14,0.595833,0.9,23,10.0,10.916667,29.0,6,41.0,28.916667,41.0,23,39
154431,2006-11-26,2006,11,26,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004941,0.011,7,10,1.0,1.3,2,15.0,21.291667,45.0,15,62.0,39.166667,50.0,19,47
154432,2006-11-27,2006,11,27,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002647,0.004,7,4,1.295833,1.6,11,18.0,31.375,57.0,8,77.0,55.666667,80.0,14,79
154433,2006-11-28,2006,11,28,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009176,0.012,19,11,1.15,1.6,8,18.0,20.166667,75.0,6,100.0,35.416667,63.0,8,61
154434,2006-11-29,2006,11,29,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002765,0.005,7,5,0.779167,1.0,18,11.0,5.791667,8.0,9,11.0,27.208333000000003,43.0,18,41
154435,2006-11-30,2006,11,30,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0058,0.008,21,7,0.833333,1.0,0,11.0,9.047619,25.0,6,36.0,35.72222199999999,44.0,18,42
154436,2006-12-01,2006,12,1,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.013294,0.017,19,16,0.383333,0.5,10,6.0,2.708333,8.0,18,11.0,25.0,33.0,6,31
154437,2006-12-02,2006,12,2,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.016059,0.019,8,18,0.245833,0.3,0,3.0,6.25,11.0,6,16.0,18.625,26.0,6,25
154438,2006-12-03,2006,12,3,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008235,0.018,8,17,0.320833,0.4,19,5.0,10.875,35.0,22,50.0,28.458333000000003,39.0,21,37
154439,2006-12-04,2006,12,4,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011765,0.019,7,18,0.316667,0.4,0,5.0,9.227273,19.0,5,27.0,24.95,36.0,0,34
154440,2006-12-05,2006,12,5,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.007824,0.015,9,14,0.3,0.4,22,5.0,15.041667000000002,24.0,7,34.0,26.055556,35.0,19,33
154441,2006-12-06,2006,12,6,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012235,0.014,8,13,0.320833,0.4,6,5.0,15.916667000000002,33.0,2,47.0,30.5,39.0,17,37
154442,2006-12-07,2006,12,7,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.017647,0.026,21,24,0.3125,0.4,9,5.0,13.791667000000002,29.0,9,41.0,28.791667,43.0,8,41
154443,2006-12-08,2006,12,8,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.013765,0.023,7,21,0.15,0.3,21,3.0,8.0,18.0,23,26.0,20.130435,34.0,22,32
154444,2006-12-09,2006,12,9,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006412,0.012,7,11,0.316667,0.5,22,6.0,18.458333,27.0,8,39.0,29.541667,40.0,21,38
154445,2006-12-10,2006,12,10,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.007706,0.016,8,15,0.454167,0.5,0,6.0,18.0,24.0,6,34.0,35.916667,44.0,23,42
154446,2006-12-11,2006,12,11,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005588,0.01,7,9,0.5,0.7,22,8.0,26.272727000000003,56.0,5,76.0,36.47368400000001,45.0,0,42
154447,2006-12-12,2006,12,12,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0069999999999999,0.013,9,12,0.483333,0.7,0,8.0,7.291666999999999,14.0,0,20.0,21.333333,29.0,0,27
154448,2006-12-13,2006,12,13,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002706,0.004,20,4,0.508333,0.6,13,7.0,9.291667,30.0,17,43.0,25.333333,32.0,9,30
154449,2006-12-14,2006,12,14,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002,0.004,7,4,0.695833,0.9,21,10.0,12.5,40.0,13,56.0,28.333333000000003,37.0,13,35
154450,2006-12-15,2006,12,15,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005882,0.013,21,12,0.825,1.0,20,11.0,17.0,48.0,9,66.0,31.041667,40.0,19,38
154451,2006-12-16,2006,12,16,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008647,0.018,8,17,0.370833,0.9,0,10.0,9.083333,16.0,6,23.0,20.125,32.0,23,30
154452,2006-12-17,2006,12,17,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002,0.004,7,4,0.745833,0.9,7,10.0,32.458333,70.0,6,94.0,34.25,39.0,2,37
154453,2006-12-18,2006,12,18,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011294,0.016,21,15,0.766667,0.9,0,10.0,16.190476,31.0,5,44.0,28.857143,43.0,11,41
154454,2006-12-19,2006,12,19,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011059,0.018,8,17,0.425,0.5,18,6.0,8.708333,16.0,6,23.0,20.636364,31.0,21,29
154455,2006-12-20,2006,12,20,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004353,0.009,8,8,0.554167,0.7,22,8.0,17.208333,32.0,23,46.0,30.470588,40.0,18,38
154456,2006-12-21,2006,12,21,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002,0.002,14,2,0.6714289999999999,0.7,0,8.0,25.666667,34.0,5,49.0,35.166667,41.0,18,39
154457,2006-12-22,2006,12,22,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.010118,0.016,23,15,0.679167,0.8,6,9.0,8.708333,25.0,6,36.0,28.458333000000003,38.0,0,36
154458,2006-12-23,2006,12,23,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012471,0.015,22,14,0.6625,0.8,14,9.0,7.208333,17.0,20,24.0,26.208333,38.0,8,36
154459,2006-12-24,2006,12,24,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012,0.022,9,20,0.55,0.7,23,8.0,8.416667,16.0,22,23.0,21.958333,36.0,20,34
154460,2006-12-25,2006,12,25,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.018412,0.032,22,30,0.683333,0.7,0,8.0,9.083333,26.0,6,37.0,24.5,34.0,17,32
154461,2006-12-26,2006,12,26,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012529,0.021,21,19,0.666667,0.8,13,9.0,4.75,11.0,11,16.0,20.25,37.0,11,35
154462,2006-12-27,2006,12,27,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011765,0.019,9,18,0.479167,0.7,0,8.0,6.7727270000000015,14.0,20,20.0,20.1,34.0,18,32
154463,2006-12-28,2006,12,28,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004294,0.005,7,5,0.504167,0.6,11,7.0,18.458333,28.0,21,40.0,31.25,36.0,8,34
154464,2006-12-29,2006,12,29,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0075879999999999,0.011,8,10,0.5,0.6,0,7.0,9.916667,26.0,5,37.0,26.666667,35.0,23,33
154465,2006-12-30,2006,12,30,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009529,0.016,23,15,0.604167,0.8,13,9.0,14.521739000000002,36.0,10,51.0,32.347826,43.0,10,41
154466,2006-12-31,2006,12,31,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.015,0.02,7,19,0.508333,0.6,0,7.0,8.458333,16.0,14,23.0,25.75,40.0,14,38
154467,2006-01-01,2006,1,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.000588,0.002,7,2,0.647368,0.7,14,8.0,16.166667,27.0,13,39.0,21.541667,30.0,15,28
154468,2006-01-02,2006,1,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003353,0.01,23,9,0.554167,0.8,6,9.0,12.541667,29.0,6,41.0,18.416667,27.0,6,25
154469,2006-01-03,2006,1,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020176,0.025,21,23,0.358333,0.4,10,5.0,1.458333,2.0,5,3.0,13.458332999999998,17.0,9,16
154470,2006-01-04,2006,1,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0065879999999999,0.018,7,17,0.383333,0.6,23,7.0,5.0833330000000005,9.0,21,13.0,24.333333,43.0,22,41
154471,2006-01-05,2006,1,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.000941,0.002,7,2,0.575,0.7,2,8.0,11.041667,19.0,22,27.0,25.583333,37.0,1,35
154472,2006-01-06,2006,1,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011824,0.017,21,16,0.583333,0.8,2,9.0,6.666667,16.0,0,23.0,20.25,25.0,15,24
154473,2006-01-07,2006,1,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009824,0.021,7,19,0.445833,0.5,8,6.0,7.791666999999999,16.0,15,23.0,23.708333,35.0,18,33
154474,2006-01-08,2006,1,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003,0.005,22,5,0.5222220000000001,0.6,20,7.0,11.5,16.0,16,23.0,27.368421,36.0,18,34
154475,2006-01-09,2006,1,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005412,0.0069999999999999,19,6,0.666667,0.8,13,9.0,10.416667,17.0,12,24.0,33.416667,48.0,15,45
154476,2006-01-10,2006,1,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003765,0.011,7,10,0.591667,0.7,20,8.0,6.5,10.0,17,14.0,27.75,36.0,17,34
154477,2006-01-11,2006,1,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0058,0.01,15,9,0.920833,1.3,14,15.0,7.6,16.0,7,23.0,34.916667,43.0,10,41
154478,2006-01-12,2006,1,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.002824,0.008,9,7,0.741667,1.1,22,13.0,12.833333,24.0,11,34.0,32.416667,47.0,19,44
154479,2006-01-13,2006,1,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0068239999999999,0.023,23,21,0.8625,1.2,0,14.0,4.666667,11.0,2,16.0,33.25,42.0,21,40
154480,2006-01-14,2006,1,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015059,0.021,23,19,0.7,0.8,0,9.0,1.708333,3.0,12,4.0,18.583333,35.0,13,33
154481,2006-01-15,2006,1,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026412,0.03,8,28,0.429167,0.6,0,7.0,2.291667,4.0,7,6.0,11.818182,15.0,18,14
154482,2006-01-16,2006,1,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004824,0.014,7,13,0.0375,0.2,22,2.0,11.125,20.0,10,29.0,29.833333000000003,45.0,17,42
154483,2006-01-17,2006,1,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017941,0.031,21,29,0.1875,0.3,6,3.0,9.75,24.0,4,34.0,32.208333,46.0,7,43
154484,2006-01-18,2006,1,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009176,0.019,7,18,0.1708329999999999,0.3,14,3.0,3.708333,9.0,16,13.0,15.875,25.0,23,24
154485,2006-01-19,2006,1,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004765,0.009,8,8,0.1708329999999999,0.2,7,2.0,11.5,24.0,13,34.0,28.75,41.0,18,39
154486,2006-01-20,2006,1,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.002824,0.008,8,7,0.4,0.7,22,8.0,12.571429,18.0,8,26.0,38.529412,49.0,17,46
154487,2006-01-21,2006,1,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016647,0.021,21,19,0.420833,0.7,0,8.0,7.041667,14.0,13,20.0,27.583333000000003,39.0,0,37
154488,2006-01-22,2006,1,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020706,0.031,8,29,0.095833,0.2,0,2.0,3.75,9.0,18,13.0,17.541667,39.0,18,37
154489,2006-01-23,2006,1,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0017059999999999,0.008,7,7,0.266667,0.5,18,6.0,4.25,9.0,18,13.0,30.625,40.0,18,38
154490,2006-01-24,2006,1,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004588,0.009,9,8,0.475,0.8,9,9.0,12.0,34.0,8,49.0,34.125,46.0,8,43
154491,2006-01-25,2006,1,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010941,0.017,21,16,0.1875,0.3,8,3.0,8.333333,15.0,7,21.0,25.375,34.0,1,32
154492,2006-01-26,2006,1,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014,0.019,9,18,0.141667,0.2,7,2.0,4.041667,6.0,6,9.0,18.791667,26.0,7,25
154493,2006-01-27,2006,1,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.001846,0.0069999999999999,11,6,0.354167,0.5,9,6.0,11.4,19.0,13,27.0,35.19047600000001,46.0,18,43
154494,2006-01-28,2006,1,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003294,0.009,8,8,0.404167,0.8,23,9.0,24.75,36.0,7,51.0,37.041667,44.0,20,42
154495,2006-01-29,2006,1,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004353,0.01,10,9,0.720833,1.0,5,11.0,13.833332999999998,36.0,6,51.0,36.791667,50.0,6,47
154496,2006-01-30,2006,1,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005294,0.011,23,10,0.758333,1.2,13,14.0,10.25,35.0,10,50.0,34.958333,62.0,10,60
154497,2006-01-31,2006,1,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006294,0.014,22,13,0.3875,0.5,0,6.0,3.083333,6.0,17,9.0,21.5,30.0,14,28
154498,2006-02-01,2006,2,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.007765,0.017,8,16,0.2625,0.4,0,5.0,4.9583330000000005,13.0,23,19.0,25.166667,41.0,22,39
154499,2006-02-02,2006,2,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015765,0.028,23,26,0.454167,0.5,8,6.0,7.75,12.0,9,17.0,29.0,41.0,0,39
154500,2006-02-03,2006,2,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006692,0.016,11,15,0.411765,0.5,0,6.0,5.8,12.0,23,17.0,23.05,37.0,23,35
154501,2006-02-04,2006,2,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.012941,0.02,22,19,0.875,1.5,8,17.0,9.458333,26.0,7,37.0,31.25,50.0,7,47
154502,2006-02-05,2006,2,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014176,0.016,8,15,0.36875,0.5,0,6.0,5.25,9.0,8,13.0,14.208332999999998,20.0,4,19
154503,2006-02-06,2006,2,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013,0.017,9,16,0.241667,0.3,5,3.0,8.25,12.0,23,17.0,18.166667,27.0,18,25
154504,2006-02-07,2006,2,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017176,0.023,10,21,0.233333,0.3,8,3.0,7.166667,16.0,7,23.0,22.541667,36.0,7,34
154505,2006-02-08,2006,2,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015,0.019,21,18,0.229167,0.3,8,3.0,5.5833330000000005,10.0,6,14.0,25.583333,40.0,6,38
154506,2006-02-09,2006,2,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017882,0.021,9,19,0.1708329999999999,0.2,0,2.0,7.375,16.0,23,23.0,22.791667,35.0,6,33
154507,2006-02-10,2006,2,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004353,0.011,10,10,0.266667,0.5,23,6.0,13.727273,24.0,9,34.0,32.095238,42.0,7,40
154508,2006-02-11,2006,2,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019882,0.03,23,28,0.541667,0.9,5,10.0,12.708333,32.0,5,46.0,27.791667,52.0,4,49
154509,2006-02-12,2006,2,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018706,0.025,7,23,0.245833,0.3,0,3.0,4.0,13.0,20,19.0,16.75,34.0,19,32
154510,2006-02-13,2006,2,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011706,0.024,9,22,0.320833,0.4,7,5.0,14.291667000000002,34.0,7,49.0,32.375,46.0,20,43
154511,2006-02-14,2006,2,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006353,0.016,9,15,0.4125,0.5,4,6.0,15.75,31.0,6,44.0,37.916667,48.0,20,45
154512,2006-02-15,2006,2,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003118,0.009,8,8,0.654167,1.0,22,11.0,16.083333,32.0,7,46.0,43.75,60.0,23,57
154513,2006-02-16,2006,2,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011118,0.019,22,18,0.875,1.2,1,14.0,15.375,35.0,1,50.0,50.375,63.0,5,61
154514,2006-02-17,2006,2,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026118,0.029,11,27,0.270833,0.5,0,6.0,4.916667,9.0,19,13.0,21.875,42.0,8,40
154515,2006-02-18,2006,2,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026529,0.03,13,28,0.3,0.3,0,3.0,5.375,14.0,6,20.0,15.0,28.0,6,26
154516,2006-02-19,2006,2,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010455,0.018,13,17,0.347059,0.4,5,5.0,8.8,16.0,18,23.0,21.666667,32.0,23,30
154517,2006-02-20,2006,2,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009176,0.02,9,19,0.358333,0.4,0,5.0,20.875,31.0,23,44.0,31.291667,45.0,22,42
154518,2006-02-21,2006,2,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010059,0.019,10,18,0.45,0.7,5,8.0,22.583333,42.0,8,59.0,34.75,48.0,7,45
154519,2006-02-22,2006,2,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008471,0.015,9,14,0.433333,0.5,9,6.0,9.5,21.0,8,30.0,32.791667,44.0,6,42
154520,2006-02-23,2006,2,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006118,0.011,11,10,0.4,0.5,9,6.0,13.25,22.0,10,31.0,36.833333,50.0,23,47
154521,2006-02-24,2006,2,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025059,0.031,9,29,0.25,0.6,2,7.0,5.041667,13.0,2,19.0,20.25,43.0,0,41
154522,2006-02-25,2006,2,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028235,0.033,21,31,0.2,0.2,0,2.0,5.041667,11.0,7,16.0,20.291667,37.0,17,35
